Tempo_ms,Angulo_Real_graus,Alvo_graus
204788,91.0,0.0
204800,91.0,0.0
204812,91.0,0.0
204824,91.0,0.0
204836,91.0,0.0
204848,91.0,0.0
204888,91.0,0.0
204900,91.0,0.0
204912,91.25,0.0
204924,91.0,0.0
204936,91.0,0.0
204948,91.25,0.0
204960,91.25,0.0
204972,91.25,0.0
205012,91.25,0.0
205024,91.25,0.0
205036,91.5,0.0
205048,91.5,0.0
205060,91.25,0.0
205072,91.5,0.0
205084,91.5,0.0
205096,91.5,0.0
205136,91.5,0.0
205148,91.5,0.0
205160,91.75,0.0
205172,91.75,0.0
205184,91.75,0.0
205196,91.75,0.0
205208,91.75,0.0
205220,91.75,0.0
205260,91.75,0.0
205272,91.75,0.0
205284,92.0,0.0
205296,92.0,0.0
205308,91.75,0.0
205320,91.75,0.0
205332,92.0,0.0
205344,91.75,0.0
205384,92.0,0.0
205396,91.75,0.0
205408,91.75,0.0
205420,91.75,0.0
205432,91.75,0.0
205444,91.75,0.0
205456,91.75,0.0
205468,91.75,0.0
205508,91.75,0.0
205520,91.75,0.0
205532,91.75,0.0
205544,91.75,0.0
205556,91.75,0.0
205568,91.75,0.0
205580,91.75,0.0
205592,91.75,0.0
205632,91.75,0.0
205644,91.75,0.0
205656,91.75,0.0
205668,91.75,0.0
205680,91.75,0.0
205692,91.75,0.0
205704,91.75,0.0
205716,91.75,0.0
205756,91.75,0.0
205768,91.75,0.0
205780,91.5,0.0
205792,91.5,0.0
205804,91.75,0.0
205816,91.5,0.0
205828,91.5,0.0
205840,91.5,0.0
205880,91.25,0.0
205892,91.5,0.0
205904,91.25,0.0
205916,91.25,0.0
205928,91.25,0.0
205940,91.25,0.0
205952,91.0,0.0
205964,91.25,0.0
206004,91.0,0.0
206016,91.0,0.0
206028,91.0,0.0
206040,91.0,0.0
206052,91.0,0.0
206064,91.0,0.0
206076,90.75,0.0
206088,91.0,0.0
206128,90.75,0.0
206140,91.0,0.0
